2021-2-15,21:53:37:205,16269, 2343, 12978
2021-2-15,21:53:37:207,16269, 2343, 12978
2021-2-15,21:53:37:216,16264, 2339, 12985
2021-2-15,21:53:37:226,16264, 2339, 12985
2021-2-15,21:53:37:236,16271, 2340, 12976
2021-2-15,21:53:37:246,16271, 2340, 12976
2021-2-15,21:53:37:256,16265, 2345, 12977
2021-2-15,21:53:37:266,16265, 2345, 12977
2021-2-15,21:53:37:276,16268, 2340, 12978
2021-2-15,21:53:37:286,16268, 2340, 12978
2021-2-15,21:53:37:296,16270, 2341, 12981
2021-2-15,21:53:37:306,16270, 2341, 12981
2021-2-15,21:53:37:316,16266, 2335, 12979
2021-2-15,21:53:37:326,16266, 2335, 12979
2021-2-15,21:53:37:336,16268, 2339, 12978
2021-2-15,21:53:37:346,16268, 2339, 12978
2021-2-15,21:53:37:356,16269, 2336, 12978
2021-2-15,21:53:37:366,16269, 2336, 12978
2021-2-15,21:53:37:376,16266, 2343, 12980
2021-2-15,21:53:37:386,16266, 2343, 12980
2021-2-15,21:53:37:396,16266, 2336, 12981
2021-2-15,21:53:37:406,16266, 2336, 12981
2021-2-15,21:53:37:416,16265, 2338, 12978
2021-2-15,21:53:37:426,16265, 2338, 12978
2021-2-15,21:53:37:436,16267, 2341, 12975
2021-2-15,21:53:37:446,16267, 2341, 12975
2021-2-15,21:53:37:456,16270, 2337, 12976
2021-2-15,21:53:37:466,16270, 2337, 12976
2021-2-15,21:53:37:476,16269, 2342, 12980
2021-2-15,21:53:37:486,16269, 2342, 12980
2021-2-15,21:53:37:496,16267, 2340, 12973
2021-2-15,21:53:37:506,16267, 2340, 12973
2021-2-15,21:53:37:516,16264, 2341, 12977
2021-2-15,21:53:37:526,16264, 2341, 12977
2021-2-15,21:53:37:536,16269, 2340, 12977
2021-2-15,21:53:37:546,16269, 2340, 12977
2021-2-15,21:53:37:556,16269, 2337, 12972
2021-2-15,21:53:37:566,16269, 2337, 12972
2021-2-15,21:53:37:576,16268, 2337, 12980
2021-2-15,21:53:37:586,16268, 2337, 12980
2021-2-15,21:53:37:596,16265, 2338, 12976
2021-2-15,21:53:37:606,16265, 2338, 12976
2021-2-15,21:53:37:616,16268, 2341, 12978
2021-2-15,21:53:37:626,16268, 2341, 12978
2021-2-15,21:53:37:636,16268, 2338, 12977
2021-2-15,21:53:37:646,16268, 2338, 12977
